v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,?,kp,D,hi,Bi,?
0.225759579,7.672749249,7.671321416,308.15,308.15,1.206679457,-1.206679457,0.001206824,25937.60327,0.019901276,0.898912867,0.217,0.0825,271.1982548,51.55266364,3.496509913
0.266930574,9.47818728,9.475923562,353.640625,353.640625,1.035969108,-1.035969108,0.001036093,53408.68181,0.019289017,0.78328105,0.205,0.0703,535.8278147,91.87486676,#NUM!
0.266930574,7.673691116,7.671280619,308.15,308.15,1.035969108,-1.035969108,0.001036093,26132.63503,0.020540237,0.898912867,0.205,0.0703,302.4700159,51.86254175,#NUM!
0.267387336,9.735384085,9.734429758,353.640625,353.640625,3.686467636,-3.686467636,0.003686909,100835.8414,0.016317368,0.78328105,0.254,0.1325,585.6619512,152.756316,0.925770099
0.267387336,7.339309932,7.338316861,308.15,308.15,3.686467636,-3.686467636,0.003686909,49338.53732,0.016979218,0.898912867,0.254,0.1325,330.6009409,86.22957611,0.925770099
-0.662101974,9.753250561,9.753812121,353.640625,353.640625,-9.128396051,9.128396051,-0.00912949,249688.7501,0.015939713,0.78328105,0.254,0.1325,1209.690442,315.5196527,0.925770099
-0.662101974,7.319361522,7.319932508,308.15,308.15,-9.128396051,9.128396051,-0.00912949,122171.6162,0.016206741,0.898912867,0.254,0.1325,682.8594506,178.108026,0.925770099
0.008281856,9.733365753,9.733345735,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,1657.071273,0.056713104,0.78328105,0.205,0.0703,33.29727688,5.709264792,#NUM!
0.008281856,7.340671212,7.340636966,308.15,308.15,0.03214224,-0.03214224,3.21E-05,810.7977456,0.097026825,0.898912867,0.205,0.0703,18.79601542,3.222828985,#NUM!
0.02440865,9.490757242,9.490628835,353.640625,353.640625,0.094731029,-0.094731029,9.47E-05,4883.795835,0.031196594,0.78328105,0.205,0.0703,79.05726153,13.55542801,#NUM!
0.022349507,7.658197508,7.658034134,308.15,308.15,0.086739402,-0.086739402,8.67E-05,2188.028377,0.0473423,0.898912867,0.205,0.0703,41.58896636,7.130986184,#NUM!
0.186978815,8.663581196,8.661908746,353.640625,353.640625,0.725672871,-0.725672871,0.00072576,37411.57067,0.019802094,0.78328105,0.205,0.0703,403.0329191,69.10540051,#NUM!
0.186978815,8.504997798,8.503174544,308.15,308.15,0.725672871,-0.725672871,0.00072576,18305.31833,0.021587372,0.898912867,0.205,0.0703,227.5084833,39.00938141,#NUM!
0.075492298,8.661908746,8.661196277,353.640625,353.640625,0.292988877,-0.292988877,0.000293024,15104.84199,0.02232933,0.78328105,0.205,0.0703,195.0871732,33.45031287,#NUM!
0.075492298,8.505851381,8.504997798,308.15,308.15,0.292988877,-0.292988877,0.000293024,7390.733296,0.026750565,0.898912867,0.205,0.0703,110.1249669,18.88240287,#NUM!
-0.004867866,9.670119775,9.670121362,353.640625,353.640625,-0.168744074,0.168744074,-0.000168764,2910.869101,0.036207199,0.78328105,0.293,0.2101,24.99176562,8.960358289,0.479280545
0.184724289,7.497725783,7.496753632,308.15,308.15,6.403448844,-6.403448844,0.006404216,54055.82453,0.015405655,0.898912867,0.293,0.2101,258.7335787,92.76437692,0.479280545
0.621309737,9.670119775,9.669722462,353.640625,353.640625,12.53756044,-12.53756044,0.012539063,283465.2954,0.015277863,0.78328105,0.282,0.1603,1228.719451,349.226468,0.691277904
0.467529887,7.496984313,7.496753632,308.15,308.15,9.434399414,-9.434399414,0.00943553,104362.4702,0.015665054,0.898912867,0.282,0.1603,552.444045,157.0155681,0.691277904
0.263172981,9.734429758,9.729014251,353.640625,353.640625,3.628364357,-3.628364357,0.003628799,99246.54408,0.016326904,0.78328105,0.254,0.1325,578.265634,150.8271585,0.925770099
0.263172981,7.344948682,7.339309932,308.15,308.15,3.628364357,-3.628364357,0.003628799,48560.90109,0.017000198,0.898912867,0.254,0.1325,326.4257859,85.14058392,0.925770099
0.299936498,9.736891997,9.735384085,353.640625,353.640625,4.135222751,-4.135222751,0.004135718,113110.6269,0.016248703,0.78328105,0.254,0.1325,642.0336585,167.4595664,0.925770099
0.299936498,7.338316861,7.336754142,308.15,308.15,4.135222751,-4.135222751,0.004135718,55344.53633,0.016839981,0.898912867,0.254,0.1325,362.4222662,94.52942966,0.925770099
0,9.676445661,9.676445661,353.640625,353.640625,9.40E-14,-9.40E-14,0,0,0.016435623,0.78328105,0.225,0.1071,0,0,1.374230174
0,7.558396935,7.558396935,308.15,308.15,9.40E-14,-9.40E-14,0,0,0.016435623,0.898912867,0.225,0.1071,0,0,1.374230174
0.532542837,9.670764441,9.610793966,353.640625,353.640625,7.34216498,-7.34216498,0.007343045,200830.0239,0.016000748,0.78328105,0.254,0.1325,1016.290769,265.0758403,0.925770099
0.62202336,7.527519089,7.444480763,308.15,308.15,8.57583244,-8.57583244,0.00857686,114779.9827,0.016241074,0.898912867,0.254,0.1325,649.6029568,169.4338421,0.925770099
0.119768372,9.713397919,9.706245157,353.640625,353.640625,0.464826234,-0.464826234,0.000464882,23963.79995,0.02076149,0.78328105,0.205,0.0703,282.2151441,48.38957227,#NUM!
0.119768372,7.369337914,7.361224809,308.15,308.15,0.464826234,-0.464826234,0.000464882,11725.38278,0.023550034,0.898912867,0.205,0.0703,159.3079284,27.31548138,#NUM!
0.349112063,9.437082547,9.431720014,353.640625,353.640625,1.354919024,-1.354919024,0.001355081,69851.92752,0.019006729,0.78328105,0.205,0.0703,664.1688184,113.8806535,#NUM!
0.349112063,7.71983282,7.714200486,308.15,308.15,1.354919024,-1.354919024,0.001355081,34178.24343,0.019964218,0.898912867,0.205,0.0703,374.9173663,64.28461183,#NUM!
0.439893941,9.4432658,9.437237063,353.640625,353.640625,1.70724742,-1.70724742,0.001707452,88015.97802,0.018817902,0.78328105,0.205,0.0703,799.0702869,137.0113199,#NUM!
0.439893941,7.714038476,7.707766598,308.15,308.15,1.70724742,-1.70724742,0.001707452,43065.8341,0.019577026,0.898912867,0.205,0.0703,451.0680404,77.34166644,#NUM!
0.580874753,9.431720014,9.424781007,353.640625,353.640625,1.354919024,-1.354919024,0.001355081,90102.57807,0.019927979,0.78328105,0.18,0.0545,922.1530507,139.6037257,#NUM!
0.580874753,7.727029981,7.71983282,308.15,308.15,1.354919024,-1.354919024,0.001355081,44086.79841,0.020669937,0.898912867,0.18,0.0545,520.5471613,78.80505637,#NUM!
0.036440042,9.469214067,9.469164192,353.640625,353.640625,0.053158319,-0.053158319,5.32E-05,4470.070277,0.034667969,0.78328105,0.166,0.0431,97.2790967,12.62870201,#NUM!
0.036440042,7.681080181,7.681008807,308.15,308.15,0.053158319,-0.053158319,5.32E-05,2187.185887,0.049612045,0.898912867,0.166,0.0431,54.91318128,7.128789498,#NUM!
0.10169314,9.46947511,9.469214067,353.640625,353.640625,0.148348798,-0.148348798,0.000148367,12474.61473,0.025482178,0.78328105,0.166,0.0431,221.1005188,28.70310952,#NUM!
0.10169314,7.681008807,7.680692907,308.15,308.15,0.148348798,-0.148348798,0.000148367,6103.774569,0.030836105,0.898912867,0.166,0.0431,124.8092682,16.20264897,#NUM!
-0.230169747,9.478685242,9.484548099,353.640625,353.640625,-0.893298748,0.893298748,-0.000893406,46053.41225,0.019481659,0.78328105,0.205,0.0703,475.9323415,81.6049844,#NUM!
-0.22867848,7.664598304,7.670821831,308.15,308.15,-0.887511078,0.887511078,-0.000887617,22387.72572,0.020950317,0.898912867,0.205,0.0703,267.2660214,45.82634465,#NUM!
0.251227379,9.49826519,9.491186481,353.640625,353.640625,3.463670411,-3.463670411,0.003464086,94741.67229,0.016357422,0.78328105,0.254,0.1325,557.1702328,145.3249131,0.925770099
0.252226821,7.657608609,7.650168313,308.15,308.15,3.477449707,-3.477449707,0.003477866,46541.11152,0.017057419,0.898912867,0.254,0.1325,315.5182394,82.29560377,0.925770099
0.478117889,9.471737424,9.46433552,353.640625,353.640625,1.855596218,-1.855596218,0.001855819,95663.99928,0.018760681,0.78328105,0.205,0.0703,854.1508804,146.4556266,#NUM!
0.478117889,7.685882307,7.678204895,308.15,308.15,1.855596218,-1.855596218,0.001855819,46807.97754,0.019458771,0.898912867,0.205,0.0703,482.1605435,82.67289319,#NUM!
0.347166448,9.473187794,9.471737424,353.640625,353.640625,1.855596218,-1.855596218,0.001855819,81517.32302,0.018218994,0.78328105,0.217,0.0825,677.8645826,128.8567467,3.496509913
0.347166448,7.678204895,7.676689288,308.15,308.15,1.855596218,-1.855596218,0.001855819,39886.07056,0.019037247,0.898912867,0.217,0.0825,382.6485028,72.73848268,3.496509913
0.195765492,9.473862405,9.473187794,353.640625,353.640625,1.046361789,-1.046361789,0.001046487,45967.22354,0.018825531,0.78328105,0.217,0.0825,428.6488216,81.4827829,3.496509913
0.196848316,7.676689288,7.675955108,308.15,308.15,1.052149459,-1.052149459,0.001052276,22615.97847,0.020263672,0.898912867,0.217,0.0825,243.0386373,46.19974097,3.496509913
0.14945865,9.395093988,9.393842458,353.640625,353.640625,0.348619676,-0.348619676,0.000348661,23183.32757,0.021978378,0.78328105,0.18,0.0545,311.2818871,47.12461902,#NUM!
0.14945865,7.759720481,7.758304871,308.15,308.15,0.348619676,-0.348619676,0.000348661,11343.50105,0.024860382,0.898912867,0.18,0.0545,175.7158452,26.60142657,#NUM!
0.397496409,9.424781007,9.395093988,353.640625,353.640625,0.927179989,-0.927179989,0.000927291,61657.78609,0.020256042,0.78328105,0.18,0.0545,680.7749622,103.0617651,#NUM!
0.397496409,7.758304871,7.727029981,308.15,308.15,0.927179989,-0.927179989,0.000927291,30168.88577,0.021339417,0.898912867,0.18,0.0545,384.2913862,58.17744596,#NUM!
-0.22255235,9.495915946,9.49826519,353.640625,353.640625,-1.189536894,1.189536894,-0.001189679,52256.98972,0.018657684,0.78328105,0.217,0.0825,474.9616303,90.28648502,3.496509913
-0.219974359,7.650168313,7.652624299,308.15,308.15,-1.175757598,1.175757598,-0.001175899,25272.92011,0.019966125,0.898912867,0.217,0.0825,265.6240263,50.49304648,3.496509913
-0.198729469,9.490757242,9.493257717,353.640625,353.640625,-1.062204175,1.062204175,-0.001062331,46663.19607,0.01880455,0.78328105,0.217,0.0825,433.8330168,82.46825781,3.496509913
-0.196151478,7.655407896,7.658034134,308.15,308.15,-1.048424879,1.048424879,-0.001048551,22535.90127,0.020273209,0.898912867,0.217,0.0825,242.3499648,46.06882972,3.496509913
0.173918966,8.663581196,8.662853227,353.640625,353.640625,0.674987032,-0.674987032,0.000675068,34798.49674,0.019929886,0.78328105,0.205,0.0703,380.3506416,65.21621977,#NUM!
0.173918966,8.503972627,8.503174544,308.15,308.15,0.674987032,-0.674987032,0.000675068,17026.75266,0.021850586,0.898912867,0.205,0.0703,214.7045403,36.81397361,#NUM!
0.613592065,9.595760687,9.576002571,353.640625,353.640625,8.459590219,-8.459590219,0.008460604,231394.9237,0.015958786,0.78328105,0.254,0.1325,1138.251237,296.8863953,0.925770099
0.613592065,7.570235063,7.550119548,308.15,308.15,8.459590219,-8.459590219,0.008460604,113220.5268,0.016248703,0.898912867,0.254,0.1325,642.5326572,167.5897187,0.925770099
-0.452365624,9.74686871,9.753250561,353.640625,353.640625,-9.128396051,9.128396051,-0.00912949,206386.5214,0.015363693,0.78328105,0.282,0.1603,953.2303941,270.9270074,0.691277904
-0.452365624,7.319932508,7.326448814,308.15,308.15,-9.128396051,9.128396051,-0.00912949,100984.0246,0.015686035,0.898912867,0.282,0.1603,538.0900441,152.935876,0.691277904
0.23796785,9.462560853,9.456004632,353.640625,353.640625,0.555071753,-0.555071753,0.000555138,36912.46127,0.020952225,0.78328105,0.18,0.0545,451.5976121,68.36686072,#NUM!
0.23796785,7.695198715,7.688076191,308.15,308.15,0.555071753,-0.555071753,0.000555138,18061.10628,0.022760391,0.898912867,0.18,0.0545,254.9228188,38.59248229,#NUM!
0.338852026,9.74686871,9.739393958,353.640625,353.640625,4.671750904,-4.671750904,0.004672311,127786.2658,0.016183853,0.78328105,0.254,0.1325,707.8519166,184.6267302,0.925770099
0.338852026,7.334165009,7.326448814,308.15,308.15,4.671750904,-4.671750904,0.004672311,62525.26242,0.016706467,0.898912867,0.254,0.1325,399.576085,104.2201403,0.925770099
0.234990747,8.940831519,8.931210002,353.640625,353.640625,1.256019825,-1.256019825,0.00125617,55177.61505,0.018592834,0.78328105,0.217,0.0825,496.0818705,94.30127722,3.496509913
0.234990747,8.227725721,8.21747773,308.15,308.15,1.256019825,-1.256019825,0.00125617,26998.16635,0.019804001,0.898912867,0.217,0.0825,280.0337854,53.23222878,3.496509913
0.317330025,8.951897862,8.940831519,353.640625,353.640625,1.69612126,-1.69612126,0.001696325,74511.50379,0.018291473,0.78328105,0.217,0.0825,630.8435668,119.91842,3.496509913
0.317330025,8.21747773,8.205869024,308.15,308.15,1.69612126,-1.69612126,0.001696325,36458.15377,0.019187927,0.898912867,0.217,0.0825,356.1055594,67.69287707,3.496509913
0.283839808,9.660472517,9.655367058,353.640625,353.640625,15.4178081,-15.4178081,0.015419656,212464.936,0.013883591,0.78328105,0.355,0.263,748.5824628,277.2918137,0.362668123
0.245982705,7.51778887,7.513841465,308.15,308.15,13.36145966,-13.36145966,0.013363061,90088.00627,0.014291763,0.898912867,0.355,0.263,376.8282172,139.5856636,0.362668123
0.32843195,9.598430367,9.595078159,353.640625,353.640625,1.755460779,-1.755460779,0.001755671,77118.32025,0.018262863,0.78328105,0.217,0.0825,648.4389069,123.2631563,3.496509913
0.32843195,7.548701365,7.545190167,308.15,308.15,1.755460779,-1.755460779,0.001755671,37733.65769,0.019128799,0.898912867,0.217,0.0825,366.0379717,69.58095084,3.496509913
0.154169926,9.673255068,9.672974535,353.640625,353.640625,0.598340153,-0.598340153,0.000598412,30847.01909,0.020166397,0.78328105,0.205,0.0703,345.3872714,59.22128092,#NUM!
0.154169926,7.498845255,7.498534598,308.15,308.15,0.598340153,-0.598340153,0.000598412,15093.31188,0.022331238,0.898912867,0.205,0.0703,194.96803,33.42988417,#NUM!
0.210342207,9.673255068,9.669586337,353.640625,353.640625,1.124273976,-1.124273976,0.001124409,49389.94324,0.018728256,0.78328105,0.217,0.0825,453.9978932,86.30144284,3.496509913
0.248896491,7.503929932,7.498534598,308.15,308.15,1.330345687,-1.330345687,0.001330505,28590.59489,0.019672394,0.898912867,0.217,0.0825,293.1713787,55.72958236,3.496509913
0.335355008,9.739393958,9.738584724,353.640625,353.640625,4.623537545,-4.623537545,0.004624092,126467.4872,0.016189575,0.78328105,0.254,0.1325,702.001727,183.1008441,0.925770099
0.335355008,7.335000645,7.334165009,308.15,308.15,4.623537545,-4.623537545,0.004624092,61879.9898,0.016717911,0.898912867,0.254,0.1325,396.2737053,103.3587912,0.925770099
0.303792184,9.738584724,9.736891997,353.640625,353.640625,4.18838107,-4.18838107,0.004188883,114564.6649,0.016241074,0.78328105,0.254,0.1325,648.627892,169.1795191,0.925770099
0.303792184,7.336754142,7.335000645,308.15,308.15,4.18838107,-4.18838107,0.004188883,56055.99076,0.016824722,0.898912867,0.254,0.1325,366.1446521,95.50032757,0.925770099
0.419193761,9.587381667,9.581756119,353.640625,353.640625,5.779421931,-5.779421931,0.005780115,158084.359,0.016088486,0.78328105,0.254,0.1325,839.2013831,218.8861875,0.925770099
0.419193761,7.568836719,7.563063409,308.15,308.15,5.779421931,-5.779421931,0.005780115,77349.98725,0.01651001,0.898912867,0.254,0.1325,473.7216858,123.559298,0.925770099
0.242085007,9.709648895,9.70902268,353.640625,353.640625,0.939542389,-0.939542389,0.000939655,48437.46799,0.019412994,0.78328105,0.205,0.0703,495.5425061,84.9674102,#NUM!
0.242085007,7.366207499,7.365536796,308.15,308.15,0.939542389,-0.939542389,0.000939655,23700.24179,0.020792007,0.898912867,0.205,0.0703,279.729319,47.96334421,#NUM!
0.366631373,9.720960693,9.709648895,353.640625,353.640625,1.422912223,-1.422912223,0.001423083,73357.2706,0.01896286,0.78328105,0.205,0.0703,690.701339,118.4300101,#NUM!
0.366631373,7.365536796,7.353681821,308.15,308.15,1.422912223,-1.422912223,0.001423083,35893.39251,0.019874573,0.898912867,0.205,0.0703,389.8947372,66.85268299,#NUM!
0.266214911,9.721380811,9.720960693,353.640625,353.640625,1.422912223,-1.422912223,0.001423083,62509.28634,0.018457413,0.78328105,0.217,0.0825,548.1490281,104.198836,3.496509913
0.266214911,7.353681821,7.353237379,308.15,308.15,1.422912223,-1.422912223,0.001423083,30585.52113,0.019525528,0.898912867,0.217,0.0825,309.4252308,58.81931231,3.496509913
0.025672168,9.73661402,9.736609994,353.640625,353.640625,1.394478703,-1.394478703,0.001394646,19216.59852,0.01691246,0.78328105,0.355,0.263,109.484099,40.5553775,0.362668123
0.025672168,7.337471644,7.33746679,308.15,308.15,1.394478703,-1.394478703,0.001394646,9402.597828,0.02038765,0.898912867,0.355,0.263,61.80279605,22.8931484,0.362668123
0.031930897,9.736642668,9.73661402,353.640625,353.640625,1.734444699,-1.734444699,0.001734653,23901.49621,0.016260147,0.78328105,0.355,0.263,130.3616671,48.28889921,0.362668123
0.031930897,7.33746679,7.337433218,308.15,308.15,1.734444699,-1.734444699,0.001734653,11694.89783,0.019054413,0.898912867,0.355,0.263,73.5879968,27.25865234,0.362668123
0.278716291,9.578668098,9.570974171,353.640625,353.640625,1.081709987,-1.081709987,0.00108184,55766.8217,0.019239426,0.78328105,0.205,0.0703,554.6723044,95.10600732,#NUM!
0.278716291,7.580328846,7.572155883,308.15,308.15,1.081709987,-1.081709987,0.00108184,27286.46259,0.020437241,0.898912867,0.205,0.0703,313.107562,53.68649173,#NUM!
0.075582687,9.736644857,9.736642668,353.640625,353.640625,4.105552991,-4.105552991,0.004106045,56576.52808,0.014713287,0.78328105,0.355,0.263,259.7280586,96.20912593,0.362668123
0.075582687,7.337433218,7.337430853,308.15,308.15,4.105552991,-4.105552991,0.004106045,27682.64839,0.015893936,0.898912867,0.355,0.263,146.6141694,54.30919234,0.362668123
0.443614422,9.736642668,9.721380811,353.640625,353.640625,2.371108292,-2.371108292,0.002371392,104164.041,0.018047333,0.78328105,0.217,0.0825,824.7404052,156.7766899,3.496509913
0.443614422,7.353237379,7.337433218,308.15,308.15,2.371108292,-2.371108292,0.002371392,50967.01088,0.018688202,0.898912867,0.217,0.0825,465.5585929,88.49904128,3.496509913
0.202378842,9.581756119,9.578668098,353.640625,353.640625,1.081709987,-1.081709987,0.00108184,47520.0917,0.018779755,0.78328105,0.217,0.0825,440.1947229,83.6775683,3.496509913
0.202378842,7.572155883,7.568836719,308.15,308.15,1.081709987,-1.081709987,0.00108184,23251.37358,0.020185471,0.898912867,0.217,0.0825,248.4859897,47.23523998,3.496509913
0.570103514,9.570058931,9.56581804,353.640625,353.640625,7.860013826,-7.860013826,0.007860956,214994.7282,0.015979767,0.78328105,0.254,0.1325,1073.241154,279.9300254,0.925770099
0.570103514,7.580613949,7.576290603,308.15,308.15,7.860013826,-7.860013826,0.007860956,105195.9827,0.016290665,0.898912867,0.254,0.1325,605.8350463,158.0179993,0.925770099
0.359623649,9.669586337,9.668860119,353.640625,353.640625,1.395714943,-1.395714943,0.001395882,71955.13337,0.018980026,0.78328105,0.248,0.0703,822.7786473,116.6156026,#NUM!
0.359623649,7.50469167,7.503929932,308.15,308.15,1.395714943,-1.395714943,0.001395882,35207.33288,0.019908905,0.898912867,0.248,0.0703,464.4511981,65.82846618,#NUM!
-0.050784322,9.669586337,9.670127549,353.640625,353.640625,-0.271440967,0.271440967,-0.000271473,11924.55222,0.022800446,0.78328105,0.217,0.0825,145.6453689,27.68604362,3.496509913
-0.012230038,7.503843695,7.503929932,308.15,308.15,-0.065369256,0.065369256,-6.54E-05,1410.320276,0.062812805,0.898912867,0.217,0.0825,26.39959204,5.018355629,3.496509913
0.06200944,8.855968212,8.85591784,353.640625,353.640625,0.144640078,-0.144640078,0.000144657,9618.61463,0.025871277,0.78328105,0.18,0.0545,153.9938062,23.31295122,#NUM!
0.06200944,8.305131029,8.305067134,308.15,308.15,0.144640078,-0.144640078,0.000144657,4706.34618,0.032815933,0.898912867,0.18,0.0545,86.92812828,13.15995275,#NUM!
0.12616163,9.626620496,9.626093021,353.640625,353.640625,1.739389659,-1.739389659,0.001739598,47577.47445,0.017028809,0.78328105,0.254,0.1325,321.1265228,83.75839423,0.925770099
